1.0,234.2186698462273
2.0,18.809543458359663
3.0,3.3499238180866096
4.0,1.5433386329569467
5.0,0.17555295859091027
6.0,0.08072107014329412
7.0,0.02120829527965438
8.0,0.00932040303401996
9.0,0.004210199718262711
10.0,0.0014652600966695776
11.0,0.0004933758162346224
12.0,0.0002673045998993371
13.0,0.00017078362708945364
14.0,0.00010179641840302863
15.0,5.867764240913515e-05
16.0,3.863053975316174e-05
17.0,2.6825800214119348e-05
18.0,1.8749174363996843e-05
19.0,1.2885421138827393e-05
20.0,7.64344476508965e-06
21.0,5.074319546921428e-06
22.0,3.156000941297513e-06
23.0,2.080802904084945e-06
24.0,1.182629911571943e-06
25.0,6.629380239875408e-07
26.0,3.113406196573668e-07
27.0,1.8908154963388137e-07
28.0,9.306617637120523e-08
29.0,2.197523095300693e-08
