1.0,26541.513338761735
2.0,2425.623708550928
3.0,982.1208699552935
4.0,313.38607053134376
5.0,67.30506779137464
6.0,28.791050192777387
7.0,9.697757925814996
8.0,0.6573896104051351
9.0,0.04948799915566962
10.0,0.02363489508480526
11.0,0.01657508843848263
12.0,0.014198809271154756
13.0,0.012566197193770938
14.0,0.011048022264426246
15.0,0.009661536340172522
16.0,0.008545601241914027
17.0,0.00762580284517025
18.0,0.006739045529483507
19.0,0.005920435788819229
20.0,0.005189574545965137
21.0,0.004576106438498008
22.0,0.004012819846491452
23.0,0.003540465271720577
24.0,0.0030965794447804177
25.0,0.0026867543729149506
26.0,0.002310235783249866
27.0,0.0019473368029613014
28.0,0.0016507242604612649
29.0,0.001386230736735827
30.0,0.0011761213408605705
31.0,0.001013989460447891
32.0,0.000859706394910937
33.0,0.0007283998339671713
34.0,0.0006084739692061803
35.0,0.0004948600863423703
36.0,0.0004180200511499774
37.0,0.00034573259108436875
38.0,0.00028107086734819665
39.0,0.00023012472356755248
40.0,0.00019481326218215956
41.0,0.00016281742925129927
42.0,0.00013111343181998952
43.0,0.00010100657316289847
44.0,7.327443925292951e-05
45.0,5.027949251949998e-05
46.0,3.151538011591571e-05
47.0,1.4108811470989792e-05
48.0,4.7231728480025755e-06
49.0,1.0528117699536367e-24
50.0,1.053261305760038e-24
51.0,1.0537108333907157e-24
52.0,1.0541603659433091e-24
53.0,1.0546098970832943e-24
54.0,1.0550594510643566e-24
