1.0,706.0735892528219
2.0,30.385492192956175
3.0,8.961869124789475
4.0,6.25770842259928
5.0,4.962945120593362
6.0,4.014960566513444
7.0,3.9873392583415694
8.0,0.6492870506199955
9.0,0.1912355972825499
10.0,0.18619272949311186
11.0,0.22092934119847218
12.0,0.17909816492369712
13.0,0.1619498419748842
14.0,0.19207422299159943
15.0,0.17434631353491367
16.0,0.05695616831742867
17.0,0.05558874034265251
18.0,0.06612539549796154
19.0,0.05243767225442165
20.0,0.030367547961008306
21.0,0.01343425261535775
22.0,0.0146046231409979
23.0,0.014327083397326587
24.0,0.015924614757152886
25.0,0.010877520465097433
26.0,0.013682806451653961
27.0,0.014594583300156134
28.0,0.013539292265647998
29.0,0.01353929226524283
